"time","timeDate","close","high","low","open","volumefrom","volumeto","volume"
1556409600000,"2019-04-27",31520343.23,31520343.23,28042859.53,29756295.94,0.1647,5008965.78,NaN
1556496000000,"2019-04-28",29964401.93,31520343.23,28749676.57,31520343.23,0.1759,5330385.55,NaN
1556582400000,"2019-04-29",30399957.7,32780275.45,28999998.84,29964401.93,0.2581,7813081.57,NaN
1556668800000,"2019-04-30",31630004.86,33387309.48,27750000.03,30399957.7,0.3032,9152688.26,NaN
1556755200000,"2019-05-01",31355970.5,32628002.92,28651000,31630004.86,0.3774,11442697.01,NaN
1556841600000,"2019-05-02",32700000.58,34000002.01,10099989.9,31355970.5,0.6968,22237267.1,NaN
1556928000000,"2019-05-03",32699989.05,33991416.31,30550011.38,32700000.58,0.2426,7876407.08,NaN
1557014400000,"2019-05-04",33080816.43,34342278.25,31049996.83,32699989.05,0.1816,5840336.1,NaN
1557100800000,"2019-05-05",31746031.75,34399000.89,30805011.98,33080816.43,0.1882,6206289.99,NaN
1557187200000,"2019-05-06",33010014.83,33380050.57,31000000,31746031.75,0.3357,11051354.89,NaN
1557273600000,"2019-05-07",32815021.35,33542414.38,31411054.36,33010014.83,0.4425,14426399.98,NaN
1557360000000,"2019-05-08",33800999.98,33999999.54,32079454.39,32815021.35,0.3745,12465214.34,NaN
1557446400000,"2019-05-09",33811028.34,36650001.66,33000033,33800999.98,0.1425,4917804.72,NaN
1557532800000,"2019-05-10",39600196.42,39600196.42,33000000.33,33811028.34,0.2062,7272995.54,NaN
1557619200000,"2019-05-11",37155518.5,41999993.89,37155518.5,39600196.42,0.2689,10382112.84,NaN
1557705600000,"2019-05-12",44600118.28,45204073.79,37155518.5,37155518.5,0.1689,6738744.12,NaN
1557792000000,"2019-05-13",45000045,46625009.81,43715999.46,44600118.28,0.1496,6774170.11,NaN
1557878400000,"2019-05-14",47449988.93,47449988.93,41949996.95,45000045,0.2282,10271029.57,NaN
1557964800000,"2019-05-15",45321915.09,47789953.6,43150000,47449988.93,0.2924,13637273.71,NaN
1558051200000,"2019-05-16",42890999.66,46731497.79,38331660.13,45321915.09,0.2186,9585175.22,NaN
1558137600000,"2019-05-17",42594999.94,44700002.64,40409265.04,42890999.66,0.1671,7254866.87,NaN
1558224000000,"2019-05-18",48000998.42,48000998.42,41300507.08,42594999.94,0.09805,4484001.83,NaN
1558310400000,"2019-05-19",45670491.17,50074042.41,40000098.68,48000998.42,0.09854,4472913.5,NaN
1558396800000,"2019-05-20",45340091.17,48349998.2,43300000,45670491.17,0.2486,11490990.8,NaN
1558483200000,"2019-05-21",45199783.04,49400006.05,45110068.57,45340091.17,0.2441,11423887.1,NaN
